"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY1657","glutamine-limited","H03","Experiment_042-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","8","multi_copy","Single_cells",0.00410555378788656
"Experimental","DGY1657","glutamine-limited","H05","Experiment_042-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","8","zero_copy","Single_cells",0.554207452496504
"Experimental","DGY1657","glutamine-limited","H05","Experiment_042-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","8","one_copy","Single_cells",98.3147569301637
"Experimental","DGY1657","glutamine-limited","H05","Experiment_042-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","8","two_copy","Single_cells",0.672452085218393
"Experimental","DGY1657","glutamine-limited","H05","Experiment_042-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","8","multi_copy","Single_cells",0
"Experimental","DGY1657","glutamine-limited","H07","Experiment_042-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","8","zero_copy","Single_cells",0.319279489152817
"Experimental","DGY1657","glutamine-limited","H07","Experiment_042-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","8","one_copy","Single_cells",90.7658547746324
"Experimental","DGY1657","glutamine-limited","H07","Experiment_042-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","8","two_copy","Single_cells",6.33462986459222
"Experimental","DGY1657","glutamine-limited","H07","Experiment_042-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","8","multi_copy","Single_cells",0.0187199700480479
"Experimental","DGY2076","glutamine-limited","H09","Experiment_042-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","8","zero_copy","Single_cells",0.300651582781797
"Experimental","DGY2076","glutamine-limited","H09","Experiment_042-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","8","one_copy","Single_cells",97.732286696424
"Experimental","DGY2076","glutamine-limited","H09","Experiment_042-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","8","two_copy","Single_cells",1.0568980555128
"Experimental","DGY2076","glutamine-limited","H09","Experiment_042-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","8","multi_copy","Single_cells",0.00205222923400544
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_042-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","8","zero_copy","Single_cells",88.0841047509473
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_042-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","8","one_copy","Single_cells",0.00211106302578663
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_042-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","8","two_copy","Single_cells",0
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_042-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","8","multi_copy","Single_cells",0
"2_copy_ctrl","DGY1315","glutamine-limited","F03","Experiment_042-Plate_001-Reference Group-F3 DGY1315 mCitrine (Cells).fcs","ctrl2","2 copy control","8","zero_copy","Single_cells",0.251824177185142
"2_copy_ctrl","DGY1315","glutamine-limited","F03","Experiment_042-Plate_001-Reference Group-F3 DGY1315 mCitrine (Cells).fcs","ctrl2","2 copy control","8","one_copy","Single_cells",1.43870042211512
"2_copy_ctrl","DGY1315","glutamine-limited","F03","Experiment_042-Plate_001-Reference Group-F3 DGY1315 mCitrine (Cells).fcs","ctrl2","2 copy control","8","two_copy","Single_cells",97.5096240182469
"2_copy_ctrl","DGY1315","glutamine-limited","F03","Experiment_042-Plate_001-Reference Group-F3 DGY1315 mCitrine (Cells).fcs","ctrl2","2 copy control","8","multi_copy","Single_cells",0.0825653039951287
